id_Number,Name,ExposureTime
56601195209198100,Ryan Williams,15
28062194308105781,James Morgan,15
90614198512029127,Michelle Turner,15
50757194503043141,Clyde Hossler,15
71200197606254787,Hayley Powell,15
76551196509281196,Charles Krantz,15
89153201112066254,Ted Buonocore,15
14327193706281504,Dennis Probst,15
14611195504247239,Lawrence Bishop,15
39253201104089926,David Holden,15
27704201309112640,Delores Sadler,15
72594200901272743,Debra Staten,15
10858195006219684,Paul Beede,15
50511201408184311,Terry Knowles,15
98872195908025204,Joseph Haberman,15
23480198211139906,Theresa Jarvis,15
35047201507074968,Julie Alford,15
18499196412062463,Debby Holly,15
61848197204021773,Thurman Turner,15
44893193712073953,Ernest Odom,15
88910197006195132,Gordon Clark,15
91549195808074926,Kevin Johnson,15
88695198810218138,Christopher Mills,15
71350194409198267,Mary Spearman,15
52530199203309810,Harrison Lewis,15
50837198912024456,Keith Bedsole,15
54929201508279085,Arthur Homa,15
11974196904217899,Martha Thompson,15
79307194804169168,Sarah Oliva,15
31728196608192023,Fannie Skinner,15
18865201811237593,Marjorie Athans,15
30366195105156894,Mario Ellis,15
60043193602083246,Edward Barton,15
42977196702134000,Elaine South,15
37617196711215372,Dustin Davis,15
96805199204092036,Sherman Barbin,15
81544197310294388,Lisa Harrod,15
92192195401194157,Fred Wallace,15
10108195801264053,Debra Johnson,15
98998201806125268,Ronald Vanmeter,15
92109194301037297,Lillian Grubb,15
75909196905186576,Nicole Bakken,15
90995199301039521,Martha Zimmerman,15
95017200302253216,Sarah Tucker,15
75114200806218223,Jeffrey Buford,15
44388196212198059,Amos Oldham,15
13496198502204050,Helen Villanueva,15
85220193609298324,Rose Hellwig,15
92469201402192966,Christine Mcneill,15
16875196009023377,Maurice Chacon,15
78852194803031111,Anthony Parks,15
89980201111186343,Rachel Ferguson,15
46553197211267522,Jamie Roland,15
83489201012094965,Kevin Reeves,15
36924196207222062,Terrence Bautista,15
59021194202227040,Jason Stepro,15
62245195012161365,Madeline Hites,15
26121193905267374,Debra Alton,15
24430193305179075,Janet Simons,15
88211194111031594,Sherry Pimentel,15
67130198810056590,Wayne Burge,15
95242196412147061,Alice Storey,15
44780200512315977,Jason Route,15
11192193108214888,Renetta Lora,15
30592195111086052,Janie Kirby,15
72972196907281108,Gloria Greenleaf,15
47031196607246099,Christian Grand,15
62935200706256625,Jane Scott,15
24270194111088881,Lorraine Knutsen,15
17611199902056075,Barbara Jewett,15
20780197704121005,Irma Davis,15
13550196811265913,Phillip Brown,15
74010193105112875,Kurt Matthai,15
47451195002184863,Hortencia Brown,15
69771196802044435,Ashley Thompson,15
30796195807186296,James Lawson,15
40752195202055731,Heide Dallas,15
29775200708225045,Bradley Iturbe,15
54687200008074506,Carlton Jennins,15
58525195012313270,Harold Battle,15
72145201005218465,David Turkin,15
87870201505189596,Chris Rausch,15
23854200801166249,Catherine Ufford,15
59701197302059975,Leatha Webster,15
52749196702088206,Calvin Mooberry,15
48545198209058050,Brian Torres,15
44572201005226171,Mamie Turner,15
23452201504153537,Debbie Houser,15
24948193405067400,Jean Boshears,15
83513193505039537,Mary Fisher,15
49619195808162535,Frank Carroll,15
96083197405189417,Suzanne Hawkins,15
56370201112302890,Brandon Adams,15
74632199809187336,Thomas Sparks,15
95802198508065216,Andrew Brotherson,15
41809200005066200,Judy Roden,15
70193197308172254,Jeffrey Nester,15
20029199109246081,Willard Arsenault,15
60352197711287716,Jason Thoennes,15
27939197902021134,Jefferey Fontenot,15
71678193802072174,Keith Kauffman,15
57221197104125973,Dean Holtgrewe,15
66784199807088378,Walter Robinson,15
26433194603083498,Derek Nicholson,15
16325198302289918,Louise Williams,15
98237199207014599,Jerry Ulrich,15
25199193905187057,Iona Garza,15
82189197104088159,Laura Boland,15
79386201804229896,Herman Clapham,15
75253199202144890,Zola Poreda,15
39879198710211983,Bradley Kennerly,15
43796200707107090,Gary Brunette,15
96859196809083650,Susan Campbell,15
63919201503282952,Adeline Imlay,15
35677195607212708,Alice Dean,15
74542199710286792,William Bement,15
36835197507214598,Clifford Tolley,15
19574198306284326,Giselle Nutt,15
75143198011207224,Ira Key,15
32505195001306732,Victor Sneeden,15
25812199704085014,James Taylor,15
59785200708232733,Casey Kee,15
61784196812098425,Carla Henkhaus,15
64753198807315842,Ernest Carr,15
69319193406285081,Gregory Barney,15
99050199209176804,Janina Taylor,15
50332196202167466,Tyrone Herriott,15
78761196410078825,James Canada,15
15527199812153140,Bryan Todd,15
92483200503286029,Lawrence Brown,15
30526196606091241,Ivan Paterniti,15
71879194312217452,Leon Harris,15
89128193211102266,Mary Harris,15
31239198807316657,Ruby Pane,15
20749200208017866,Lucia Keys,15
14460201401213353,Christopher Ortiz,15
99189201806203911,Todd Pratt,15
33187193603315613,Suzanne Ulmer,15
79689195401316411,Jason Clanton,15
35741201912073381,Sherry Domhoff,15
71911199405147059,Kathryn Romero,15
27652197505092901,Elizabeth Leon,15
93993194602071528,William Parker,15
24603200111294182,Selena Villanveva,15
49624195909011483,Charlotte Morton,15
81056199003185475,Sharon Bagley,15
85756195806203317,Virginia Mclain,15
11639194205283947,William Reilly,15
79407195808107376,Mark Jones,15
60585201501201973,Isabelle Abbott,15
86069198201309251,Sandra Dickert,15
44969195809238215,Carlos Stephens,15
55959199205079471,Jesus Sandigo,15
52400193408281237,Ervin Anson,15
50010199611223629,Frank Garner,15
99323197109071304,Barbara Watson,15
96390195308303288,Sherry Rentfro,15
95706196801212229,Robert Guzzi,15
62263201906097439,Beatriz Royston,15
70746198403252738,Lisa Chavez,15
58640198905218840,Doris Gendron,15
86843196709263443,Socorro Alexander,15
20293199610063523,Diana Greene,15
26764201810296999,Julio Wood,15
17558197910048234,Sarah Young,15
91561196602051614,Amal Whitley,15
35019195306143796,Demetrius Goodsite,15
42746194406061999,Robert Lower,15
93545194810144588,Elizabeth Hardy,15
17048193110296500,Dorothy Fowler,15
76747201606209240,Tamara Mcleod,15
95600198511044000,Eugene Thomas,15
57326200801116225,Jerome Rodriguez,15
93423198610091008,Yvette Carlson,15
16814196706193705,Alex Baker,15
59485194206235569,Emmett Ruiz,15
13439194406136647,Alice Mcbride,15
23414194404276489,Jason Baker,15
37092201010257876,Zachary Mcdaniel,15
31829197707278376,Eric Cortes,15
51689200510241560,Paul Scott,15
74099195109254624,Frank Eads,15
99052196401249591,Virginia Lewis,15
88507195003305149,Terrence Robinson,15
96764198512166949,Hilary Coulter,15
14437195102081204,Susan Heath,15
52948194909244971,Charles Fleming,15
45650197008259253,Marie Michaelis,15
64695193007308642,Jeremy Washington,15
30514201310146880,Junior Schuler,15
98652200801297664,John Dennison,15
53080197503139422,Judy Beasley,15
99132195210265196,Steven Weekley,15
74690198304225411,Joshua Fuentes,15
15370196409023911,Therese Kallam,15
98298199710278179,Jerry Chiodi,15
89540196901143906,Chris Henderlite,15
48052197703107234,Michael Butler,15
51726195911287955,Mary Flores,15
27969195710029943,Brandon Whit,15
87059194508209493,Sarah Carlstrom,15
79914195911255444,David Theroux,15
45005193412147325,Robert Dorsey,15
29938195308045105,Manuel Malone,15
53149194306201711,Damian Williams,15
58964201708084161,Donna Edwards,15
48268199604204752,Dudley Morrison,15
57703197803055534,Thomas Jones,15
32874198909272215,Douglas Stangl,15
35235197505069160,Shiela Hunter,15
72820200511263932,Dorothy Acord,15
21749193111285764,Eric Alexander,15
86173200301248295,Erin Bourgeois,15
63226195203273005,Carlos Strout,15
26767200205188519,Elizabeth Smith,15
78288197809196320,April Smith,15
76373195605134980,Dave Engleberg,15
74303195903292399,Mary Reynolds,15
71706198806052576,Darwin Jarvis,15
41363197112164845,Michelle Blackshear,15
52591195603317827,Mildred Topps,15
79208199010259707,Frederick Maynard,15
54361196107075487,Oscar Freeders,15
41139195212315099,Robin Trottier,15
32926195606157411,Danielle Garcia,15
36010197612297002,Don Woodard,15
60551194406086953,George Vanderburg,15
54400198109167299,Glenda Mcconnell,15
94875195708164277,Rosa Logsdon,15
86042194002013115,Devon Fink,15
95404201605187523,Dena Diaz,15
89024200106193594,Christopher Tidwell,15
35373193611291668,Roy Mentzer,15
48637199807064553,Mollie Edwards,15
89966193404113201,Patrick Reilly,15
44187194812062583,Jessie Connor,15
89379195603076896,Pam Gallagher,15
70844196301099208,Ingrid Doane,15
13929197006194887,Marget Pollmann,15
25630201308094558,Joshua Powers,15
37254193305263548,Laura Mclucas,15
87645194502107139,Robert Brooks,15
75204199801191083,Jocelyn Rodriguez,15
84913193601239520,Tony Rodriguez,15
84423197804153690,Tracy Carmichael,15
15412194204072419,Elias Bryant,15
23853199101239003,Tracey Mitchell,15
24323197102246689,Eunice Taylor,15
73440195906281851,Felix Rains,15
14943198312085920,Felica Holsinger,15
11628200206193805,Ron Cook,15
33997202005296005,Lynn Willier,15
13718199306249664,Bertha Lagnese,15
17955200809233748,Nannette Jackson,15
97261201706176486,Michael Valencia,15
39381193708051076,Justin Coffey,15
35385195105303041,George Burley,15
19294201610239723,Marcus Schaeffer,15
40612196808249836,Debra Hart,15
38293196701199100,Krista Thomson,15
65220195512272151,Richard Phillips,15
78984195404276856,Matt Barkley,15
99977199704047541,James Childress,15
23872196904167195,Brad Bilodeau,15
53092198206011654,Robert Blackshire,15
98627200710197643,Beverly Macha,15
94794197406064382,Clyde Ostrom,15
46648195104057655,Mary Wright,15
81088193008182865,Thomas Hatfield,15
53441197411231187,Julie Haynes,15
36626200705208472,Miguel Maynor,15
11353194103272831,Lisa Day,15
71044194303223449,Terrence Wimmer,15
35442198612184245,Alberta Reese,15
11303195210248988,Livia Hust,15
22262200804242377,John Hearne,15
39586195906237198,Jerry Avila,15
43692197202258484,Gilbert Rolfe,15
73203196001223263,Jose Kenely,15
81127198010031775,Lorraine Maupin,15
42502198904013243,Ethel Wotring,15
34915193307116230,Erica Lappin,15
76822201302069548,Flossie Gundersen,15
86279200405159979,Marian Moody,15
37021198203102260,Amanda Akers,15
90691193411162872,Maria Schad,15
35585199002093843,John Burke,15
32432197203124889,Yvette Joseph,15
39844194307084868,Andrea Tamm,15
59489197403266513,Emma Molina,15
68706193902016184,Nathaniel Calderon,15
61946195304186855,Joseph Perry,15
84986200307314174,Mattie Miller,15
49261200911224433,Mary Kaba,15
42957196209186521,Teresa Cruz,15
35744193810127921,Margaret Smith,15
20921195003304344,Fredia Atkins,15
47125194202058229,Tiffany Brann,15
30885197112166395,Dorothy Rollo,15
38330199109221561,Billy Obrien,15
83592196503256713,Johnny Davis,15
74222193002037952,Candace Haselton,15
81182194911109182,Caroline Turk,15
74759200906149678,Carolyn Haffling,15
46725199604048393,Jeffery Merida,15
90601198710076826,Donna Steadman,15
70576197401185777,Eric Decker,15
58621199509214133,Ann Martin,15
93733195402081242,Joseph Hausman,15
93603198507243218,Wendy Taylor,15
26831200201124704,Suzanne Williams,15
74709199309031889,Elizabeth Matos,15
67152199807251027,Laura Carter,15
44575200112245055,Michael Dino,15
87781200311266755,Thanh Stelling,15
53763194001134057,Melissa Robbins,15
86864195404084959,Joseph Ternullo,15
47393201602245603,Theresa Hicks,15
40070201410184777,Juanita Dale,15
12611194802195647,Marquita Hollars,15
42170195706305921,Mary Pillsbury,15
21325200411273534,Robert Jones,15
34367201201083229,Rose Lopez,15
30571194812029923,Robert Ratcliff,15
98094195612112741,Roscoe Whitmire,15
75855195504016002,Mittie Shroyer,15
84780199307137844,Robert Burton,15
92516194201216085,Natalie Lollis,15
82443200106185722,Amanda Anderson,15
76752193309056647,Rafael Longo,15
25323197807068001,Rosalie Adkins,15
35349194502121598,Len Williamson,15
80463195406091643,Judy Jimenez,15
52451199901138261,Lucinda Smith,15
10905198910067702,Sydney Morales,15
96159201101063053,Curtis Bittner,15
46760197210153609,James Maddox,15
44130198112045141,Pauline Middleton,15
76984193311208059,Linda Lenoir,15
50022195503253028,Stacey Leong,15
82122197103258556,Maria Marshall,15
20719195405278864,Peter Novoa,15
60175199307214000,Laurie Canida,15
82728198806194325,Daniel Ford,15
93883201408112163,Laura Bolinger,15
83642194805069466,Philip Champagne,15
59569199602181217,Greg Sullivan,15
33288201009137212,William Covington,15
27782197409067265,Ruth Sullivan,15
96911195512256561,Jose Molden,15
61169194106268765,John Jacoby,15
74600194502148956,William Mahajan,15
40577197305106415,David Morris,15
92280196301101618,Michael Armbruster,15
95202200209033842,Derrick Thomas,15
94488199112129857,Freda Robillard,15
79355197301088995,Angelena Robert,15
12317194101154547,Evelyn Lynch,15
20730196306012134,John Brown,15
64211194711238274,Evelyn Armstrong,15
79356197609062302,Joseph Hachting,15
90489193405112032,Mathew Darwin,15
31844199809286352,Judy Craddock,15
15637197611171528,Maynard Locke,15
17513195408225659,Tracy Thompson,15
91623196812018566,Peter King,15
77383196408121109,Debra Roberts,15
19649201009261951,Andre Gentes,15
46707194307243651,Rebecca Baker,15
21489202004166327,Merlin Hirneise,15
34662197601082517,Robin Kerrigan,15
78725199602162563,Rena Smith,15
20642197201292976,Doris Clark,15
56059198804126390,Nathan Delgadillo,15
29693199909256668,Jonathan Griffin,15
44757196609225239,John Lai,15
96259197710298569,Annie Wilson,15
43367199305082083,Colleen Mastroianni,15
68017195407193428,Virginia Moss,15
53650201111239997,Virginia Whitlock,15
84721199504037188,Jon Cernota,15
91761197510188179,Wendy Velez,15
46687199508109454,Opal Brink,15
43207199711265342,Clayton Rodriguez,15
71877201510131074,Louis Anderton,15
78994198409117191,John Suggs,15
14404194610061102,Cindy Newton,15
57700195203133151,Crystal Shumway,15
60099195809109519,Sammy Anthony,15
76626201402174391,Mark Bustamante,15
26447195704138538,Latonya Alvarado,15
68563195406196776,Maria Stevens,15
24589201806298355,Mary Murphy,15
87099199011159257,Larry Mckenzie,15
67567201211077742,Andrea Boone,15
86966194212295521,Brenda Williams,15
16560197710296350,Margaret Vansickle,15
12962194503111875,Larry Warwick,15
62417201908067745,Eugenia Mackey,15
76965197408165996,Judith Stewart,15
40622196406151625,Kyle Hartis,15
69369201203234018,Gary Hoffman,15
86768200508313052,Tyrell Roberts,15
17442194309138535,Bernice Lee,15
15979201803065203,Jesus States,15
48020196801273171,Alan Torbus,15
35594193007038727,Christopher Carter,15
92752196208144076,Megan Krulik,15
76896197409298104,Katherine Mitchell,15
44129200209146030,Kathleen Bowman,15
41085194101024088,Berta Cotton,15
85753201605283665,Caitlin Perez,15
91656196706132984,Jose Mallow,15
13491195801205741,Kathy Stewart,15
84583198306249743,Jose Basso,15
52479195310153547,Christine Genung,15
17249199002195583,Connie Gischer,15
63976197710091382,Stephanie Colantro,15
28735195809195284,Jennifer Jones,15
80134194301209881,John Usry,15
76646198510303976,Angela Love,15
31747201510262748,Kathryn Hale,15
89903199608268677,Danny Richardson,15
51167195609184738,Mike Mcmillan,15
11166200601056004,Linda Dilks,15
75278193102245903,Anna Singer,15
52832200604089710,Joann Heisler,15
22722198709275846,James Neal,15
67307199803024134,Angel Difilippo,15
86672200508262086,Jon Warren,15
50683201505092848,Jennifer Chavarria,15
26577198603166367,Malcolm Freitas,15
48310197904301479,Todd Foster,15
35660195312128751,John Curtis,15
56846201609226131,Carole Alfaro,15
55671197805074028,Marian Wilson,15
69768194710104193,Colleen Berntson,15
64034201810063953,Bethany Gardiner,15
82536195808136822,Martin Oppenheim,15
96893193810148299,Sharon Baxley,15
51077193202064113,Alan Clayton,15
70875195410063389,Margaret Hamlett,15
97026197807305960,Carmen Keller,15
20988197301103605,Cary Lopez,15
93316200806277065,Claire Moore,15
94844195501043336,Michael Sawyer,15
84697195103047430,Gerald Andrus,15
82508194505256715,Anthony Bonner,15
27310201006277201,Kitty Macdonald,15
23072197609067773,Justin Fleming,15
19813200712235269,Jonathan Kaufman,15
61581196301037580,Theodore Elrick,15
39229198204145244,Virginia Maglione,15
14003199811234168,Morris Fuger,15
98081199710244265,Kelsie Lorenzen,15
37779197206257450,Jeffrey Brown,15
99574200405242947,Marvin Johnson,15
12500195005276662,James Smith,15
16339194103123237,Esther Barlow,15
22528196608143655,Wade Walker,15
35205196611248653,Laura Churchill,15
38441198202253338,Louise Miller,15
70069197809021096,Jeffrey Taylor,15
56165193908181225,Ward Garcia,15
52381197607097053,Charles Jeffrey,15
50695196301144492,Deana Carella,15
73840194004156237,Jeremy Brockway,15
85150198407089660,Bernice Garcia,15
94719194603031001,Lori Puleio,15
17355196201149172,Autumn Boyer,15
12597195506228590,Bertha Hill,15
45444201704027465,Jack Depaz,15
13572201607305172,Maria Lowin,15
95098193101185636,James Adams,15
44417195007273158,Jesus Simms,15
12795199706136083,Charles Williams,15
92583197106174381,John Lam,15
77138201402038565,Christine Tapia,15
49040196704138887,Lee Nettles,15
74871197705099100,Sherise Reyna,15
76443194008194400,Ethel Montgomery,15
93647199103266421,Lester Spencer,15
61892197811273824,Maria Lebel,15
16613196710147229,Melvin Kaufman,15
27728198304255349,Cody Cannon,15
27963195705242855,Lee Hobson,15
60027195405043648,Darrell Oneal,15
66737195105068476,Rita Williams,15
52435193412227768,Velva Peterson,15
21755195204127521,Debby Bartko,15
65481202004279185,Larry Duke,15
97189198407117259,Lori Grandfield,15
21354199605059207,Patricia Bickers,15
52252199304109400,Colleen Alderson,15
57094201811114167,Amanda Wong,15
67481201512316993,Deborah Taylor,15
73197201809281693,Daniel Rummel,15
64445193208168208,Rodney Askew,15
91857199507064129,Roger Alvarado,15
36025197207018779,Marc Bagnoli,15
54230197211017876,Raymond Lewis,15
46760196707028396,Michael Freeman,15
56015200112155829,Marie Rideau,15
35385196610241866,Missy Campbell,15
89868193409021586,James Steedley,15
84369198009232177,Pamela Smith,15
22842193606218412,Christopher Sykes,15
46223197007161744,Danny Cervantes,15
76546201805259234,Heather Marier,15
54308195605286929,Edith Jones,15
28290194904181632,Spencer Clark,15
57143198812177787,Richard Hill,15
77095200907065312,Barbara Racine,15
86035196610316462,Gonzalo Lau,15
65226194602243648,Eric London,15
26832194106245054,Morris Lau,15
79315200107086463,Virginia Melton,15
81657197210195865,William George,15
58560197212109486,James Gilbert,15
28992196903172549,Lewis Hall,15
55116200808174741,Roy Garner,15
73959198002072909,Maria Pettis,15
18751198809107073,Maria Wood,15
35847193207269368,Ruth Stanton,15
83490199906247510,Logan Williams,15
89734196106011740,Kenya Norman,15
72773197811262026,Catherine Mclaughlin,15
84502200403263484,Lisa Longsworth,15
98527195409093857,Saundra Handly,15
10537195807312672,Stacie Barrett,15
79210201209231390,Linda Rosen,15
89821193502266997,Patricia Bordelon,15
80256201109221814,Stephen Williams,15
20489193603095785,Anita Benson,15
13235196011064310,Emily Pierce,15
45523196210196668,Joe Myers,15
83124200809054145,David Tyler,15
26765193009143851,Wanda Gillikin,15
78588198111249065,Sean Koch,15
54640195011136996,Son Olds,15
20241201802128864,Mary Carpenter,15
13072197506222048,David Hamilton,15
51878195204207461,Elmer Morris,15
62363198508155432,Richard Oliver,15
40746199405124673,Emma Bustamante,15
86280199704053574,Gertrude Przygocki,15
11772200808309494,Raymond Brunson,15
85949199509273287,Kari Santiago,15
48106201003231700,Christopher Prasad,15
88741201501252509,Grace Defabio,15
48057195802272969,Jason Anglea,15
35809199307061045,Pedro Nunez,15
89859200901283155,William Rightmire,15
50633198410036625,James Fackler,15
87351201701313061,William Windham,15
41484195503055698,Randy Finney,15
88153201306187647,James Evans,15
28902198106043130,George Richardson,15
39733196407312506,Joseph Eckert,15
87891197203169821,Kathleen Lawler,15
89666193512319671,Andrew Lucero,15
29632196705196831,Lynda Mann,15
26687200303314240,Luis Malpass,15
89282201701183831,Judy Solomon,15
31465194212241130,Delores Mushtaq,15
48120200002265094,Walter Hubbard,15
73551199707263273,Timothy Washington,15
77754200502075161,Amy Shape,15
81548198509091052,George Rippeon,15
27009198201316975,Nathan Reed,15
55241201804152801,Charles Fuller,15
20011201506146469,Diana Wasmund,15
85129195609079410,Willie Redmond,15
58882201408081562,David Yochum,15
60551193010125305,Peggy Gordon,15
29190196706053038,Michael Reifsnyder,15
67540193112265561,Andrea Shea,15
66530197808318718,William Anaya,15
16992200611055239,Linda Mayo,15
48077200501201905,Linda Bates,15
34020195206292820,Theresa Meraz,15
99686195212151897,Rebecca Wyatt,15
14752200709279377,Steven Miller,15
87444197705204017,Alison Sauer,15
77560194609097466,Alta Huskin,15
84569201209208499,Tina Middleton,15
59219193504082061,Michael Cosentino,15
98645194502195943,Maria Cunningham,15
63613197608166121,Anthony Elliott,15
42369193211247884,Patti Lyon,15
16538198708178806,Suzette Wood,15
15713193307037931,Kristy Irick,15
92935197312297540,Richard Mctigue,15
87225195309174327,Sandra Brooks,15
97490193606175312,Richard Sanchez,15
68400196110038926,Sandra Diaz,15
28762200811284348,Ramiro Braxton,15
17342196811145035,Kimberly Nissen,15
37021197005198515,Scott Bjork,15
53358200608059969,Scott Simon,15
34669199602093873,Lisa Harris,15
78833198503037506,Robert Elam,15
88269198409211410,Dorothy Salinas,15
57726198109038863,Anna Koller,15
22044198709019706,Joseph Saxton,15
43332195902223394,Allison Harris,15
80609193304256302,Wanda Norman,15
34029196306281299,Mary Jones,15
52912199809061490,Traci Williams,15
19912201409177098,Mary Bowers,15
72503197910255574,Mary Coleman,15
89111196912172106,Steven Nave,15
93514196307184502,Todd Gonzales,15
57474200301214009,Robert Knepp,15
80453193910179270,Dewey Jensen,15
96547196403288722,Alysa Crim,15
20846196403148817,David Parsons,15
30016193703206001,Ronald Taylor,15
88562196702052287,Ronald Yeast,15
76655196011019173,Rosario Pinson,15
28889198608258037,Ray Judkins,15
80394200410187088,Quinn Diaz,15
25290197411152102,Randy Anderson,15
48093198302089217,Shawn Tapia,15
66506194803251569,Stephen Tyler,15
38578197912169764,Rachel Notter,15
18327195307185864,Roger Juul,15
92404198105252397,Patricia Pettaway,15
36474195006182250,Debbie Cumberland,15
92871200410284205,Thomas Cockrell,15
42783199206251610,Patricia Clymer,15
15176199904187678,Thomas Stewart,15
89212198309058297,Thomas Tanaka,15
11386197308131696,Gregory Pou,15
60729201610107481,Melinda Barry,15
50180200707056847,Eva Nogle,15
90753200106162681,Sharon Reeves,15
47808195310117332,Kenneth Mccoy,15
59290197802113411,Richard Webster,15
46656198201275154,Kelvin Jackson,15
42113198701161259,Andrew Cummins,15
42794193504149425,Thomas Castle,15
72473198704292255,Catherine Mizer,15
99546196903144762,Amy Janssen,15
22690193706091306,Gary Goodson,15
94599194206129027,Bonnie Hoffman,15
39176195811273393,Branden Hurley,15
49645197211157909,Susan Davis,15
46657197006134102,Perry Hinojosa,15
55109197912142488,Barbara Sauers,15
93848201602265567,Pamela Penny,15
32042193203156807,Kevin Kokesh,15
18069200109216285,Eunice Marin,15
18222193602175334,Michael Davis,15
64917195205112333,Nicole Little,15
25958198101305181,Nicolas Piccirillo,15
68111198505142009,Charles Armes,15
77992194412161024,Robert Ikehara,15
42340193410105582,Robert Flannagan,15
73844200002077825,Michael Teeters,15
49871195312063608,Herbert Rowland,15
53676194110022576,Mary Sayco,15
36560194708235873,William New,15
91303194907117754,Theresa Thomas,15
68026197610038208,Mary Vanwormer,15
76849195712095114,Robert Gallman,15
51910194705058823,Anthony Abbott,15
95404195212218619,Avery Bown,15
82789193708272896,Susan Ketchie,15
10883198412208004,Taryn Smith,15
77899195107118480,Sara Scott,15
16922196802143077,Scott Burbach,15
11458201107294466,Angela Blue,15
78750196805108151,Christine Gard,15
11056196608107771,Anna Innis,15
71485197005232483,Jacob Bogdan,15
76333194706064788,Sue Cole,15
43255199801146073,Victor Hahn,15
18015196903067162,Mary Reynolds,15
51144197712183223,Oscar Daugherty,15
60975198210143565,Tony Sain,15
15212197504028863,Pamela Baley,15
48707198110272517,Thomas Tucker,15
53660196712116756,Thomas Robinson,15
16611199702259667,Franklin Engstrom,15
77022196010054711,Jean Brito,15
60270197810247678,Freda Marshall,15
83497194606011552,Heather Thomas,15
21558196008282271,Terrence Swope,15
74963197509279062,Patrick Mansell,15
71483196409222382,Paul Horne,15
25237195402025932,Gordon Sweezer,15
95239198209113125,Mary Mattox,15
65947196005091934,Billy Abdullah,14
79644200605127406,Walter Kramer,14
29027195403038374,Janette Gaudet,14
31763193508278259,Thomas Slayton,14
83552193411028888,John Holliman,14
93813201503109073,Oretha Halton,14
83516193802238958,Glenn Miller,14
84302194611265847,Charles Lowe,14
47361201004091526,Carolyn Mcgarry,14
52932193311032810,Leonie Dunn,14
13746195706248593,Ralph Balmes,14
79802194007091400,Barbara Houghton,14
70307201908288034,Evita Ruiz,14
34564196603043685,David Hill,14
87657196706277102,Charles Scott,14
70470195910167096,Helen Wagner,14
70124199103278030,Irene Farrell,14
52624195311309268,Adina Brinkman,14
33298193304251630,Alyssa Colburn,14
61921199109284286,Christopher Bridges,14
87686196605016044,Fred Letarte,14
24103194708136994,Javier Koenen,14
85504201703118827,Carolyn Rankin,14
69980195412055449,Pat Hebert,14
42834194811023913,Emma Carter,14
79622198405061546,Tyler Bailey,14
24086194612315511,Debra Putt,14
17625194212028750,John Linkous,14
66314195606096517,Nicholas Ellis,14
45542198501141753,Frank Griffo,14
83385198710096251,Tommy Hsu,14
52220193607182073,Anthony Benson,14
86105195508275256,Alicia Fernandez,14
10855195901094074,John Kim,14
59800195303016647,Robert Lingbeek,14
65692200603054066,Timothy Ho,14
60763197110155024,Robert Norman,14
88759200008176191,Robert Lopez,14
80100201408126461,David Canfield,14
15838194009044283,Lewis Hadnot,14
49502196201072866,Anne Standard,14
30647195305246396,Elbert Center,14
40446198308133776,Raymond Giller,14
87577201403166089,Anna Wyatt,14
45426193306167689,Daniel Roseberry,14
28896202005162485,Melissa Avalos,14
52387199704083120,Linda Nielsen,14
33312199908042928,David Colemen,14
42083193401086602,Diane Greene,14
32022193110245842,Albert Lafountain,14
48754200606295142,Gregg Humphreys,14
69979193607298204,Patricia Owens,14
37093195411091021,David Sparks,14
68634194706155540,Kimberly Burkley,14
46521193712018412,Richard Kercher,14
71060195301083840,Dewitt Wiseman,14
55927198603249448,Maria Cortez,14
90113199911026301,Marion Hoff,14
96718193103094466,Doris Harris,14
34036194901259318,Willa Rickard,14
86857197005301747,Melanie Rosati,14
57339196108029084,Robin Ogg,14
51576195507121228,Joyce Finnegan,14
87156194003043209,Alice Keith,14
79018195412291232,Marilou Averitte,14
97869195903094956,Robert Bobbitt,14
27188193702178523,Barbara Anyan,14
68487194904226614,Richard Montalvo,14
88509194101288397,Cassandra Cadet,14
16843197412301685,Antoinette Mcintire,14
17579197905147709,Kim Mcdaniel,14
17385196010216119,Heather Clifton,14
21777193106182225,John Oconnell,14
15262194807091693,Henry Townsend,14
80255201404278165,Melvin Skiba,14
98007198210068458,Ian Meyers,14
47056196602202519,Maurice Digeorgio,14
83737200608319138,Daniel Morgan,14
21348194305263140,Phillip Evans,14
77476199210014930,Richard Bowdry,14
48464199310155375,John Nestor,14
69339197404035899,Mildred Murray,14
97328198812268300,Mary Singletary,14
59347199305098297,Cheryl Burke,14
11002197505092348,Charlie Jackson,14
70307198802291916,Lorena Lum,14
96615195906061816,Alex Ruivo,14
83938201711023693,Mary Allen,14
61412193411098535,Patricia Cole,14
34823194203109195,Donald Napier,14
38147193401211127,Patricia Cox,14
18950198206191707,Arthur Russell,14
71316198807101534,Lloyd Gorn,14
42109197502226515,Maria Wilson,14
91556195508275156,James Morgan,14
51843193804275348,Mary Watts,14
52338194401016348,Paul Bessick,14
85230199510176126,Aaron Fountain,14
94596198903055824,Opal Dyke,14
97794199909288299,Mary Saysongkham,14
80984194111294154,Paul Ledingham,14
14986200310282585,John Mcgill,14
37262201602179482,Joseph Clark,14
15985195301053214,John Hurley,14
80493194304072233,Pa Gates,14
43491200005306691,Edward Morris,14
30472201503186750,Tori Murawski,14
37104198805227268,Manuel Jewell,14
26707193101078640,John Hall,14
93294194510052286,Betty Freeman,14
14356193912289662,Catherine Bell,14
33736193509226145,Robyn Sorg,14
82412201412041402,Megan Bolds,14
